arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24,13.000000,262144,115202056.941394
24,15.300000,32768,149747926.086128
24,19.700000,4096,211716665.243480
24,32.300000,512,348676856.247646
24,90.000000,18,509464690.124862
24,90.000000,27,488072964.750319
24,90.000000,36,466512903.866372
