arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
26,13.000000,262144,106803954.890092
26,15.300000,32768,140986182.953799
26,19.700000,4096,203181088.809955
26,32.300000,512,338944175.219531
26,90.000000,18,495604521.185461
26,90.000000,27,474659707.039815
26,90.000000,36,453174282.945220
