arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,13.000000,262144,80191710.418836
34,15.300000,32768,112011334.397167
34,19.700000,4096,175530203.999710
34,32.300000,512,303612526.593741
34,90.000000,18,443168254.006529
34,90.000000,27,423632046.356992
34,90.000000,36,409247293.820273
