arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24,13.000000,262144,14318472.200720
24,15.300000,32768,19493800.779732
24,19.700000,4096,26522191.146602
24,32.300000,512,43466716.119171
24,90.000000,18,63217137.064430
24,90.000000,27,60741596.900376
24,90.000000,36,58126403.418468
