arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
26,13.000000,262144,106214239.912826
26,15.300000,32768,143092540.529477
26,19.700000,4096,206948050.271042
26,32.300000,512,339569108.428749
26,90.000000,18,496730344.984466
26,90.000000,27,475354751.957494
26,90.000000,36,455167630.315462
