arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,13.000000,262144,102608502.092363
28,15.300000,32768,136803538.239359
28,19.700000,4096,197136507.770538
28,32.300000,512,328235254.741498
28,90.000000,18,483322309.678980
28,90.000000,27,463355150.722664
28,90.000000,36,442030378.009977
