arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,13.000000,262144,10177285.027713
34,15.300000,32768,14330787.376367
34,19.700000,4096,22367573.189126
34,32.300000,512,36971313.060883
34,90.000000,18,55405340.273274
34,90.000000,27,53685922.429648
34,90.000000,36,51184613.736454
