arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,13.000000,262144,98839963.690048
28,15.300000,32768,130870151.898210
28,19.700000,4096,197558670.203905
28,32.300000,512,330414304.675296
28,90.000000,18,482580947.335633
28,90.000000,27,464639955.241228
28,90.000000,36,441847533.769851
