arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
38,13.000000,262144,71918885.806324
38,15.300000,32768,102223582.505641
38,19.700000,4096,160058201.425507
38,32.300000,512,285227771.404062
38,90.000000,18,414946171.364023
38,90.000000,27,399469934.243223
38,90.000000,36,385864030.862366
