arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,13.000000,262144,10671996.079718
34,15.300000,32768,14519253.756998
34,19.700000,4096,23274447.172142
34,32.300000,512,38051942.814721
34,90.000000,18,55490227.586373
34,90.000000,27,53980444.872127
34,90.000000,36,51566520.062634
