arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,13.000000,262144,98858211.230194
28,15.300000,32768,138012085.917931
28,19.700000,4096,193380184.354370
28,32.300000,512,331493005.208498
28,90.000000,18,483361492.114358
28,90.000000,27,461543399.615486
28,90.000000,36,436326270.068826
