frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1587634.705565,263075.000000,145.361618
4,559359.543035,110212.000000,272.128646
8,2114671.577443,300491.000000,130.387883
16,2257464.588359,278773.000000,1864.627577
32,2171308.740711,302728.000000,148.640506
64,2191693.638016,287895.000000,494.872711
128,2547175.607948,292270.000000,227039.114095
256,2832424.663957,286309.000000,51802.540025
512,3214216.795094,288443.000000,314539.109001
1024,2944519.721349,306380.000000,550262.548511
2048,2654111.064346,288860.000000,387663.558834
4096,2139956.616583,299953.000000,254244.875191
8192,511666.158417,97906.000000,175533.102274
16384,2812662.854076,271398.000000,367594.139304
32768,3098686.164831,249464.000000,530072.218192
65536,4610114.978197,297330.000000,1028116.194874
