arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.3034499377065096,2.1996006089626405,1.1352364522442526,0.8330620690033026,0.4043775545621498,1.309411334367607,1.9375704546962376
22,0.4785281412214962,2.2726120082340486,2.1355616577813232,0.9381327147372992,0.7985317509376966,1.369568053277462,1.064175318915919
24,0.6003933976091741,1.8061826555793248,1.0841417747374853,0.934958695198928,1.023884377478183,1.076426256709113,1.6660022680305584
26,0.4027661329434387,2.3926343271259114,1.0310628272571087,0.9165676143010671,0.6142532808348423,1.4477859332638472,2.320551438646015
28,0.3857873397746742,2.329411011403811,1.077712628642299,1.0436486573511958,0.6245901203533907,1.3975786303090487,2.161439839800708
30,0.640058160534447,2.358007005254445,1.3329755780378594,1.0701394936187896,1.0823805697346138,1.3985963520065636,1.7689799003860462
32,0.3572305364157231,2.23128022018457,1.1063614208661552,0.9323922167558852,0.6087333244298474,1.3198168490256184,2.0167733419678817
34,0.2137588237389356,2.002713206979818,1.1800983081555048,1.0462780834629797,0.6060497614987207,1.2335572571830136,1.6970731956306773
36,0.3195233302991752,2.28515030253878,1.107031066868495,1.1603721453261326,1.047025337450845,1.3248051820357447,2.0642151525186003
38,0.4724611763642152,2.3444512906663446,1.089109608353474,1.1875557813190665,1.0783745595684775,1.3751893978226672,2.1526311701635867
40,0.04273075444434989,1.753694936504829,1.0864782522439989,0.8219437816255727,0.5660994702240019,0.975969071955157,1.6141095626007875
