arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.3032142713834526,2.197892347653952,1.0601842413053637,0.8324150935049253,0.4040635054899018,1.3083944148820672,2.0731230120415414
22,0.5089799948778981,2.4172330708864367,2.081973886227456,0.9978321925288048,0.8493475126972325,1.4567225638239674,1.1610294859492554
24,0.5911742052765541,1.778448264501848,1.0705818670565994,0.920602168181112,1.008162374138498,1.0598974595371238,1.6611978207621043
26,0.4428216185014335,2.6305841493598807,0.999845072983461,1.007721159335396,0.6753413699440778,1.591769659296398,2.6309917610639606
28,0.3790384505044034,2.2886607447151843,1.0050792530471262,1.0253912691495928,0.613663661325388,1.3731296594642266,2.277094803993406
30,0.6112072714308862,2.2517188539445545,0.9867803543689996,1.02190250867049,1.033591813164137,1.335554036885242,2.2818845591878696
32,0.3640558789240644,2.273911658940197,1.0,0.95020675270044,0.6203639467085649,1.3450336239779035,2.273911658940197
34,0.208372230347631,1.952246042459063,1.1152220895787062,1.0199125070097164,0.590777673156404,1.2024723585429788,1.7505446320531155
36,0.3157712454041915,2.2583163373166,1.019756463666695,1.1467461769345242,1.0347303731061877,1.3092483164145137,2.214564376671335
38,0.4581962639423864,2.273665808151231,1.0,1.1517001807659877,1.0458154427145796,1.3336686183285118,2.273665808151231
40,0.04347542024170157,1.78425645256476,1.08699786025991,0.83626773704086,0.5759648451479041,0.9929772150738226,1.6414535095203684
