frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,213273.115755,112900.000000,170.748353
4,367894.865804,200103.000000,48.948953
8,125132.024554,56434.000000,114.328474
16,90671.983777,26533.000000,253.442301
32,142701.620699,113872.000000,42.860238
64,477019.691475,216433.000000,97.108187
128,96093.999193,33892.000000,454.848326
256,197039.399674,137253.000000,1007.357930
512,331109.267721,191144.000000,60331.858400
1024,329181.488877,138238.000000,135866.160971
2048,397056.955263,249937.000000,82940.938486
4096,1081302.760546,283192.000000,41754.094111
8192,1150118.459613,223691.000000,631369.435797
16384,540268.059665,202692.000000,147869.051860
32768,277706.300769,148625.000000,20466.647039
65536,5149602.559275,284029.000000,4870425.411736
