frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,248014.170494,96787.000000,13.000000
4,212355.211281,184717.000000,43.829214
8,182145.012957,81137.000000,123.032516
16,634837.037561,260377.000000,617.213901
32,1220184.055579,304219.000000,378.996042
64,633098.673871,298054.000000,41607.765537
128,748106.940420,270761.000000,7666.911242
256,531249.343053,257740.000000,7090.359229
512,481440.551783,130365.000000,20980.206434
1024,757442.844539,270828.000000,76739.669500
2048,891157.063974,255261.000000,36911.477267
4096,773450.010662,295481.000000,69684.478523
8192,1171321.128585,255508.000000,791503.419475
16384,918644.920928,249209.000000,274521.236876
32768,388131.349057,134910.000000,212688.854499
65536,1349770.754782,279350.000000,1165626.539905
