frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,236709.839056,168721.000000,0.000000
4,279294.342374,236691.000000,0.000000
8,143681.462562,122221.000000,0.000000
16,324431.878710,246345.000000,0.000000
32,215929.275720,193513.000000,0.000000
64,380433.501227,242806.000000,0.000000
128,254877.824041,159077.000000,0.000000
256,191821.107845,132107.000000,0.000000
512,116905.939267,63395.000000,0.000000
1024,188793.700671,148539.000000,0.000000
2048,250938.605862,191507.000000,0.000000
4096,176981.963657,147955.000000,0.000000
8192,364829.884542,291669.000000,0.000000
16384,300452.866936,129723.000000,0.000000
32768,240095.183892,121153.000000,0.000000
65536,262329.448309,135667.000000,0.000000
