frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,40366.645588,15131.000000,88.243980
4,363393.973313,271050.000000,40.657103
8,336293.438217,253764.000000,40.286474
16,201810.886659,112820.000000,307.611768
32,340647.591977,265022.000000,148.922799
64,138494.732037,115809.000000,109.293184
128,372701.173934,249506.000000,71291.223562
256,381392.742127,214796.000000,1010.394477
512,239548.891552,120379.000000,1555.756729
1024,590920.744021,289724.000000,3268.226736
2048,515540.463539,242123.000000,22722.974101
4096,380743.295334,192007.000000,88841.852896
8192,565978.200712,291255.000000,64751.267138
16384,231613.601090,99480.000000,174427.297565
32768,488187.680238,129101.000000,436314.105253
65536,1101954.735603,221962.000000,878140.119872
