frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,318355.892403,147932.000000,83343.007235
4,214614.462777,119630.000000,49.284886
8,291662.965582,279918.000000,23.216374
16,348936.958015,218969.000000,51.127292
32,392863.251119,253541.000000,378.165308
64,284436.438645,193206.000000,1684.448871
128,375964.760017,288543.000000,10758.758339
256,574545.951297,255741.000000,1227.334103
512,478897.555586,271074.000000,3288.874428
1024,256864.815709,201732.000000,27897.290281
2048,339701.239384,259939.000000,10442.132828
4096,721561.356762,235976.000000,70401.476703
8192,142218.838193,52284.000000,6567.383497
16384,351006.667803,134430.000000,266485.219956
32768,267962.891985,120253.000000,216370.940059
65536,694911.672492,196778.000000,591343.207395
