frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,112457.724590,62743.000000,17.204651
4,242438.948484,208192.000000,319.551248
8,496709.262728,338611.000000,91.656969
16,126430.057467,71654.000000,197.162370
32,245107.758965,223564.000000,30.512293
64,153667.159875,142634.000000,86.377080
128,213743.067710,123796.000000,590.349896
256,143380.202169,124656.000000,2000.828828
512,119295.434007,71649.000000,2624.807041
1024,360684.701543,228465.000000,13031.779157
2048,54200.726831,18930.000000,4964.817116
4096,398771.700962,238217.000000,1981.307397
8192,109306.183329,41764.000000,32686.337054
16384,248592.264934,154724.000000,79574.509354
32768,311633.004489,125658.000000,130223.691113
65536,688524.609965,264963.000000,527117.945421
