frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,307220.200412,225409.000000,40.743098
4,150931.266496,84322.000000,288.496100
8,318932.015379,165650.000000,161.136588
16,227611.204124,189464.000000,78.326241
32,363054.540710,172363.000000,285.122781
64,355843.743961,246572.000000,240.091649
128,184797.311038,132420.000000,284.782373
256,209665.649299,163307.000000,3886.211008
512,661564.514384,277273.000000,8104.546193
1024,177744.872373,111540.000000,2127.839045
2048,293346.914751,183878.000000,16285.741678
4096,224092.964727,140957.000000,113306.383752
8192,231686.902595,164267.000000,174511.121935
16384,421609.957146,277545.000000,286043.226964
32768,949190.982465,271997.000000,843621.720078
65536,443156.142731,77747.000000,431044.042073
