frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,259905.053877,246382.000000,0.000000
4,167880.176578,115835.000000,0.000000
8,49713.304366,20581.000000,0.000000
16,361973.301942,358131.000000,0.000000
32,486974.322573,267226.000000,0.000000
64,168064.772743,112584.000000,0.000000
128,338884.838134,301927.000000,0.000000
256,119470.912970,91099.000000,0.000000
512,204335.371659,146056.000000,0.000000
1024,337680.183230,268238.000000,0.000000
2048,327554.191446,295524.000000,0.000000
4096,206064.374718,152214.000000,0.000000
8192,185399.950833,103420.000000,0.000000
16384,435665.269117,310163.000000,0.000000
32768,92803.763178,32892.000000,0.000000
65536,369728.651131,255829.000000,0.000000
