frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,299993.716568,197482.000000,7.000000
4,473535.052809,301985.000000,31.606961
8,383769.278437,246811.000000,136622.003700
16,150096.110189,119038.000000,617.440685
32,412584.713294,299369.000000,200.900473
64,243436.240870,171617.000000,155.035480
128,149750.034230,102197.000000,515.051454
256,262713.873324,179350.000000,373.388538
512,327891.845458,316258.000000,586.382128
1024,132802.426040,106447.000000,1679.721108
2048,104698.077222,59718.000000,6923.857884
4096,227219.827808,214942.000000,23359.991973
8192,59778.643787,28523.000000,21145.904875
16384,264986.429283,177752.000000,27074.204605
32768,249009.836382,85883.000000,43610.167301
65536,241708.560105,173586.000000,68364.083267
