frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,146067.232581,112358.000000,217.246404
4,345887.109456,249001.000000,160.112460
8,96411.476677,58522.000000,42.343831
16,404248.679842,239805.000000,270.567921
32,375553.450265,328874.000000,1836.881597
64,170846.191611,116677.000000,146.874096
128,411088.226978,226717.000000,98.823074
256,476184.553061,303910.000000,121345.524491
512,276514.722997,191954.000000,962.324270
1024,579955.334433,294427.000000,59401.062381
2048,269348.734701,170382.000000,1495.615927
4096,351270.231863,258228.000000,58325.581343
8192,438312.107103,174645.000000,197210.398359
16384,272070.678220,157505.000000,138605.256210
32768,861638.383212,261369.000000,721603.663903
65536,425528.994579,263024.000000,0.000000
