frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,83790.733449,32464.000000,65.000000
4,484468.349169,273672.000000,88.532480
8,213397.952518,136430.000000,56.026779
16,287973.281236,159654.000000,554.558383
32,214023.735450,143336.000000,146.901327
64,329291.966217,124206.000000,1013.936389
128,851679.222553,306988.000000,13921.448883
256,412872.037041,292904.000000,4704.049001
512,665696.489769,307092.000000,8236.403098
1024,742452.713660,277211.000000,27813.688788
2048,319347.855452,178785.000000,61986.489528
4096,313957.746780,198717.000000,28337.809672
8192,718608.567231,193215.000000,147282.939844
16384,1190003.203408,247786.000000,185340.443139
32768,1179407.334240,300711.000000,985066.604464
65536,877391.264589,223294.000000,770800.257139
