frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,244152.458773,190429.000000,43.393548
4,182111.896934,171981.000000,133.742289
8,47205.193062,33318.000000,55.163394
16,166652.334484,118836.000000,131.799090
32,243225.980136,191904.000000,543.859357
64,93503.043731,57020.000000,415.054213
128,154172.410976,104777.000000,90.233032
256,231848.527420,190404.000000,427.126445
512,299049.832162,260330.000000,612.283431
1024,157055.935144,114222.000000,3631.253778
2048,353635.841798,250464.000000,7667.816312
4096,414051.806475,289698.000000,125025.937153
8192,291329.773197,112830.000000,174592.998488
16384,280435.630341,105808.000000,258302.595560
32768,268642.503030,206468.000000,90314.009030
65536,383579.155067,155718.000000,250934.428555
