frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,97379.898953,51697.000000,0.000000
4,91666.398555,53186.000000,0.000000
8,211932.642094,111306.000000,0.000000
16,402698.057455,214346.000000,0.000000
32,80954.451823,43504.000000,0.000000
64,360244.299373,300188.000000,0.000000
128,340671.336725,193110.000000,0.000000
256,393889.627937,293327.000000,0.000000
512,146453.009194,75465.000000,0.000000
1024,198907.347665,125508.000000,0.000000
2048,306654.757400,262130.000000,0.000000
4096,291726.840310,190545.000000,0.000000
8192,105069.439220,53780.000000,0.000000
16384,175744.055828,125987.000000,0.000000
32768,507392.356619,192695.000000,0.000000
65536,283959.343725,254107.000000,0.000000
