frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,69425.893801,50338.000000,116.516093
4,315431.161850,250724.000000,18.027756
8,140120.221464,118779.000000,77.549984
16,126134.187249,75400.000000,42502.037586
32,206557.365683,141872.000000,1456.444300
64,155228.758978,93942.000000,313.762649
128,288865.401064,176172.000000,516.726233
256,299441.756140,251422.000000,1916.962702
512,345522.610704,271095.000000,14378.127451
1024,422369.499976,214967.000000,194699.526394
2048,548977.519205,255788.000000,209017.321332
4096,213761.725451,100554.000000,11396.056116
8192,520350.941907,266283.000000,258388.343350
16384,640431.093731,266220.000000,492242.399833
32768,201953.471830,112143.000000,40999.481765
65536,619694.823353,219843.000000,495706.069768
