frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,155730.496439,103077.000000,412.664513
4,113364.447341,54525.000000,126.257673
8,450603.699009,211610.000000,133.936552
16,109246.493509,80027.000000,78.230429
32,246059.941071,185017.000000,223.899531
64,552167.124410,329379.000000,690.978292
128,408018.050471,257964.000000,659.516490
256,465838.239642,226988.000000,3305.151282
512,203240.078771,97130.000000,5710.052802
1024,181747.021065,115907.000000,7955.623483
2048,320330.829309,144345.000000,21913.501135
4096,563265.936984,235646.000000,72494.515937
8192,842605.910538,314276.000000,189842.531889
16384,140843.366031,89226.000000,36673.898634
32768,666848.476475,269104.000000,236061.552149
65536,208348.551500,122018.000000,187995.311814
