frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,124114.352961,95509.000000,54.598535
4,344193.578573,180009.000000,81.535268
8,358449.047679,287327.000000,692.796507
16,418951.315756,225395.000000,102.752129
32,242998.226208,116255.000000,1078.587039
64,369072.869351,162190.000000,35285.687155
128,549346.700329,221425.000000,1852.231087
256,296510.630880,126942.000000,7819.577994
512,584951.087648,267969.000000,851.943073
1024,571660.880810,249795.000000,106544.901835
2048,667668.023673,262439.000000,160478.724982
4096,302241.209394,115097.000000,121990.729992
8192,562764.982200,179660.000000,101668.469021
16384,878131.924130,235318.000000,474328.418959
32768,1295704.665119,152988.000000,1227803.263449
65536,147350.221805,64519.000000,0.000000
