frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,183908.424595,156110.000000,0.000000
4,553012.558220,285622.000000,0.000000
8,286974.277457,155007.000000,0.000000
16,528035.009489,305623.000000,0.000000
32,316248.440888,225481.000000,0.000000
64,161585.426985,97065.000000,0.000000
128,512315.176861,288534.000000,0.000000
256,313158.688996,219328.000000,0.000000
512,370443.991910,262479.000000,0.000000
1024,453146.441978,210879.000000,0.000000
2048,624279.786266,294151.000000,0.000000
4096,508174.073845,290738.000000,0.000000
8192,224954.704550,139408.000000,0.000000
16384,713032.855213,240346.000000,0.000000
32768,213422.286585,156704.000000,0.000000
65536,300788.571709,100676.000000,0.000000
