frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,44193.907668,18830.000000,174.014367
4,290651.882793,186947.000000,442.477118
8,261872.142176,183622.000000,78.121700
16,132446.697592,73055.000000,21.656408
32,273212.757037,136047.000000,115.295273
64,185083.813333,110930.000000,243.162497
128,373920.782561,326554.000000,709.894358
256,125033.547390,64797.000000,8556.901308
512,409675.650027,276185.000000,57966.240313
1024,169111.173220,97468.000000,4151.946772
2048,337597.607921,171745.000000,15312.788381
4096,183839.517058,172294.000000,37297.602698
8192,197494.184727,130376.000000,99682.134347
16384,536908.173261,263364.000000,269933.716234
32768,309491.867953,178647.000000,246270.760711
65536,53321.721737,27231.000000,0.000000
