arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.4575400074925508,2.59498945045786,2.413258634012952,1.223589445754617,0.7455757033233342,1.566393872384367,1.0753051553959272
22,0.5347006722591828,1.7452356934288435,1.0811104326574783,0.8633525604777312,0.8875325173551271,1.0203737777010176,1.6142991878626851
24,0.1207445743103083,1.7579993432525736,1.2704871699494027,0.8514622576035339,0.1924137640491091,1.0789175751457567,1.3837206583696442
26,0.6279056145895405,2.018184057345445,1.2018727977467718,0.9532800693042492,1.0332007101609737,1.1748257095186148,1.6791993804411456
28,0.5721811304711342,1.7945666279440438,1.1172959471350112,0.8615185948674506,1.0543291622830275,1.0418745540117145,1.6061694598872407
30,0.1702310384147592,1.874589738479584,1.1549615942840814,0.870707898972697,0.4301861250620621,1.1611093783439386,1.623075388616341
32,0.5673729093742541,2.75795215546081,1.0437159374558431,1.2048109308578598,0.807181355452331,1.606079078439589,2.642435605787126
34,0.3879411643772353,2.6497001279869195,1.0476564691223489,0.9144904545873664,0.6739801711517363,1.5963770937658952,2.529168869836358
36,0.0799179312039736,1.7284222291662974,1.3439322516972942,1.0346252576405888,0.2783910523936936,1.0809571338788075,1.2860932736627302
38,0.3472935484707862,1.2745614579509783,1.1643559488394009,0.63821476222836,0.7778126691215308,0.7799990088583514,1.0946493288598107
40,0.09952529027374306,1.7428723008183964,1.118490879343633,0.9881436346553502,0.4660483957020072,1.0583868532133514,1.5582355949484101
