arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,13.000000,262144,41142789.652941
40,15.300000,32768,62684989.866050
40,19.700000,4096,99269172.273087
40,32.300000,512,171641107.669944
40,90.000000,18,262385849.617144
40,90.000000,27,249460440.365645
40,90.000000,36,237230115.746873
