arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,13.000000,262144,54738409.372585
34,15.300000,32768,76757181.900225
34,19.700000,4096,110374178.105122
34,32.300000,512,190868677.330015
34,90.000000,18,278195425.277429
34,90.000000,27,265963163.943004
34,90.000000,36,254131418.431146
