arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30,13.000000,262144,60572390.497830
30,15.300000,32768,82814215.430231
30,19.700000,4096,118035086.993796
30,32.300000,512,197597370.692523
30,90.000000,18,291478207.209248
30,90.000000,27,277622781.405018
30,90.000000,36,265202175.260931
