arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,13.000000,262144,78902289.191694
22,15.300000,32768,99851561.893156
22,19.700000,4096,137990116.653407
22,32.300000,512,218336448.869175
22,90.000000,18,314982373.814242
22,90.000000,27,301602528.360996
22,90.000000,36,285053182.742374
