arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,13.000000,262144,56988031.831398
32,15.300000,32768,79456614.254696
32,19.700000,4096,115249155.121035
32,32.300000,512,190520128.168471
32,90.000000,18,284987407.191059
32,90.000000,27,270619160.353377
32,90.000000,36,259245172.076220
