arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,13.000000,262144,81698987.346459
20,15.300000,32768,104549698.116436
20,19.700000,4096,143317136.244824
20,32.300000,512,221805485.773027
20,90.000000,18,320912546.211510
20,90.000000,27,305793256.156353
20,90.000000,36,292839412.915644
