arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,13.000000,262144,41578477.914983
40,15.300000,32768,63598993.166336
40,19.700000,4096,97234603.138214
40,32.300000,512,173379201.845858
40,90.000000,18,263561019.093116
40,90.000000,27,248609690.443459
40,90.000000,36,237904114.118219
