arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30,13.000000,262144,62095297.257126
30,15.300000,32768,79516995.927434
30,19.700000,4096,120427250.750650
30,32.300000,512,196661294.710081
30,90.000000,18,291039241.827564
30,90.000000,27,277411995.603295
30,90.000000,36,264982338.675308
