arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
36,13.000000,262144,50443760.958223
36,15.300000,32768,68457938.692135
36,19.700000,4096,108019910.234425
36,32.300000,512,184338801.393710
36,90.000000,18,274708361.674292
36,90.000000,27,261208213.676287
36,90.000000,36,247661994.281310
