arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,13.000000,262144,77066881.717141
22,15.300000,32768,99360301.053005
22,19.700000,4096,137522689.553422
22,32.300000,512,217684178.754224
22,90.000000,18,314557334.034749
22,90.000000,27,301620262.620182
22,90.000000,36,286626536.967556
