arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
36,13.000000,262144,48056250.399404
36,15.300000,32768,69221099.567846
36,19.700000,4096,106942538.276490
36,32.300000,512,182441969.962892
36,90.000000,18,275089868.366088
36,90.000000,27,260653154.247044
36,90.000000,36,250390352.456823
