arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,13.000000,262144,46843215.758786
38,15.300000,32768,65937665.875705
38,19.700000,4096,103520377.901132
38,32.300000,512,176834553.504772
38,90.000000,18,270164777.525102
38,90.000000,27,256906105.390063
38,90.000000,36,243673601.873370
