arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,13.000000,262144,56852121.320443
32,15.300000,32768,75090290.228106
32,19.700000,4096,115553141.736133
32,32.300000,512,192324325.642155
32,90.000000,18,284559672.919171
32,90.000000,27,271175386.733555
32,90.000000,36,257267605.074726
