arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,13.000000,262144,44228467.497286
40,15.300000,32768,61591609.331303
40,19.700000,4096,97011436.672591
40,32.300000,512,175245891.545343
40,90.000000,18,262300563.060457
40,90.000000,27,250387081.901295
40,90.000000,36,236959277.627305
