arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,13.000000,262144,82349122.197975
20,15.300000,32768,104041438.636129
20,19.700000,4096,143101913.708477
20,32.300000,512,220442676.434484
20,90.000000,18,320134192.393432
20,90.000000,27,306351681.275245
20,90.000000,36,290559606.651562
