arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,13.000000,262144,51545889.504231
34,15.300000,32768,74386834.612378
34,19.700000,4096,112812857.510851
34,32.300000,512,186270358.698421
34,90.000000,18,279221464.366002
34,90.000000,27,264846328.294389
34,90.000000,36,253718353.917652
