arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,13.000000,262144,71633607.991319
26,15.300000,32768,90486941.845875
26,19.700000,4096,126148495.984751
26,32.300000,512,209430102.930189
26,90.000000,18,302962561.098053
26,90.000000,27,288793744.747500
26,90.000000,36,275523853.629392
