arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,13.000000,262144,56971941.223650
32,15.300000,32768,80776165.472379
32,19.700000,4096,116214738.345483
32,32.300000,512,191509685.736838
32,90.000000,18,286614061.770432
32,90.000000,27,271883946.319884
32,90.000000,36,260718499.967071
