arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
28,13.000000,262144,63628811.645466
28,15.300000,32768,88009138.574187
28,19.700000,4096,122090023.734172
28,32.300000,512,203626639.798357
28,90.000000,18,297022787.283843
28,90.000000,27,282563480.933778
28,90.000000,36,266964671.690716
