arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,13.000000,262144,78163478.739833
22,15.300000,32768,99289890.490274
22,19.700000,4096,138656333.231872
22,32.300000,512,218187823.701174
22,90.000000,18,314582965.420011
22,90.000000,27,299692506.827755
22,90.000000,36,284594147.615484
