arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,13.000000,262144,43771341.675429
40,15.300000,32768,60553544.461955
40,19.700000,4096,97066908.661597
40,32.300000,512,174007153.064375
40,90.000000,18,262907617.665794
40,90.000000,27,250658184.577958
40,90.000000,36,238353054.294081
