arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,13.000000,262144,46847511.002739
38,15.300000,32768,66425506.296321
38,19.700000,4096,101360172.267185
38,32.300000,512,177871003.885739
38,90.000000,18,266546463.875270
38,90.000000,27,253572628.902432
38,90.000000,36,243549411.693951
