arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,13.000000,262144,76672098.364196
24,15.300000,32768,95531525.856279
24,19.700000,4096,133643356.131943
24,32.300000,512,212188738.547911
24,90.000000,18,307366151.717614
24,90.000000,27,295312570.397190
24,90.000000,36,281163667.115026
