arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,13.000000,262144,57085853.688156
32,15.300000,32768,77682589.216234
32,19.700000,4096,115746416.804579
32,32.300000,512,191168190.047454
32,90.000000,18,284586688.626653
32,90.000000,27,269832272.246431
32,90.000000,36,260835367.497182
