arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,13.000000,262144,74511682.372104
24,15.300000,32768,95226695.078821
24,19.700000,4096,132107148.952796
24,32.300000,512,211802618.600758
24,90.000000,18,308760148.885698
24,90.000000,27,294346469.078117
24,90.000000,36,280314847.437644
