arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,13.000000,262144,76831991.535613
22,15.300000,32768,99242433.351022
22,19.700000,4096,138009899.017795
22,32.300000,512,220614934.618689
22,90.000000,18,314702159.904715
22,90.000000,27,300705718.019578
22,90.000000,36,287247722.313620
