arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,13.000000,262144,55276081.493822
34,15.300000,32768,74709173.773502
34,19.700000,4096,110136486.274975
34,32.300000,512,186213390.443929
34,90.000000,18,279653266.606984
34,90.000000,27,266313477.175455
34,90.000000,36,254722304.273162
