arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,13.000000,262144,83700089.134685
20,15.300000,32768,102338416.770915
20,19.700000,4096,141898172.445447
20,32.300000,512,224032097.360924
20,90.000000,18,321141675.842068
20,90.000000,27,304794934.186491
20,90.000000,36,291748650.128616
