arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,13.000000,262144,72461883.393556
24,15.300000,32768,95355703.952851
24,19.700000,4096,132571889.931670
24,32.300000,512,214137301.289664
24,90.000000,18,310353691.473738
24,90.000000,27,294370006.557031
24,90.000000,36,279570380.090086
