arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,13.000000,262144,44318649.752900
40,15.300000,32768,61287934.848900
40,19.700000,4096,97545738.997095
40,32.300000,512,172085254.892575
40,90.000000,18,262587970.338643
40,90.000000,27,249342950.064722
40,90.000000,36,239948737.344256
