arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
36,13.000000,262144,49143581.303633
36,15.300000,32768,69670718.312811
36,19.700000,4096,104902077.489714
36,32.300000,512,183167508.400825
36,90.000000,18,274561457.919716
36,90.000000,27,260401976.047082
36,90.000000,36,247192801.702009
